Date,Station,Source,Depth,YSI_Depth,YSI_Temp,YSI_Salinity,YSI_DO,YSI_Turbidity,YSI_Chl,YSI_BP,POC,PN,CtoN,DOC,DIC,NO3/NO2,NH4,DIN,TDN,DON,PO4,SiO2
2016/10/3,140,IMS,2,5.003,25.9,14.7,2.39,2.1,4.2,764.7,1064.5,182.65,6.84,518.41,17.28,5.23,38.8,44.03,424,380,22.4,45.6
2016/10/3,160,IMS,1,0.306,25.35,7.31,8.31,2.7,26.1,763.2,2040,522.55,4.69,767.42,11.37,3.88,12.1,15.98,416,400,31,64.2
2016/10/3,160,IMS,2,7.024,25.85,15.06,3.08,1.5,4.9,764.4,797.45,119.25,7.91,498.48,17.33,5.32,56.2,61.52,375,313,22,45.7
2016/10/3,180,IMS,1,0.267,25.23,12.02,7.79,1.1,9.2,762.3,1384.75,302.2,5.5,593.01,14.07,3.67,8.44,12.11,347,335,15.8,47
2016/10/3,180,IMS,2,6.51,25.86,16.86,3.46,1.3,4.4,763.1,825.6,189.35,5.54,469.64,18.17,5.9,29.4,35.3,326,291,20.1,44.1
2016/10/12,Streets Ferry Bridge,Streets Ferry Bridge,1,0.31,19.02,0.02,-7777,12.2,7.4,769.5,1241.1,181.1,8,963.5,2.93,,,0,,0,,
2016/10/12,Fisher Landing,Fisher Landing,1,0.368,20.31,0.05,-7777,7.2,9.3,768.9,678.65,117.65,6.91,1305.63,4.5,,,0,,0,,
2016/10/12,Camp Seafarer,Camp Seafarer,1,0.369,19.73,4.53,-7777,7.9,14.6,769.5,1618.45,337.6,5.61,848.04,5.98,,,0,,0,,
2016/10/12,Union Point Neuse,Union Point Neuse,1,0.348,19.49,0.04,-7777,12.6,7,769.4,1008.25,154.95,7.62,906.3,5.28,,,0,,0,,
2016/10/12,Union Point Trent,Union Point Trent,1,0.386,19.44,0.05,-7777,6.5,11,769.4,605.45,103.35,6.83,1436.7,5.58,,,0,,0,,
2016/10/17,0,IMS,1,0.321,19.38,0.02,5.06,24.3,7.2,764.1,992.6,150.8,7.76,976.6,2.36,186,47.2,233.2,568,335,89,1.28
2016/10/17,0,IMS,2,6.005,19.34,0.02,4.86,27.5,7.4,764,910.8,135.4,7.91,927.88,2.277,186,48.5,234.5,566,332,91.1,5.36
2016/10/17,20,IMS,1,0.325,19.41,0.02,4.7,24.7,8.5,764.7,1026.5,193.4,6.21,1001.03,2.367,167,44.9,211.9,561,349,81.2,2.52
2016/10/17,20,IMS,2,2.597,19.4,0.02,4.58,26.4,7.6,765.1,1168.6,167.6,8.2,1029.17,2.554,168,41.1,209.1,562,353,80.5,0.17
2016/10/17,30,IMS,1,0.296,19.81,0.02,4.79,27.6,7.5,764.4,1177.6,207.3,6.57,968.22,2.689,178,37.9,215.9,602,386,77.8,8.41
2016/10/17,30,IMS,2,2.983,19.75,0.02,4.65,32,7.7,764.6,1852,264.1,8.37,914.82,2.763,184,46.1,230.1,581,351,73.1,0.903
2016/10/17,50,IMS,1,0.31,20.07,0.02,4.32,25,7.1,764.7,1677.9,168.4,11.59,967.72,2.74,163,34.6,197.6,634,436,66.9,5.26
2016/10/17,50,IMS,2,4.505,19.5,0.02,4.14,58.7,7.9,764.6,3296,320.9,11.99,971.81,2.635,163,33.3,196.3,618,422,65.7,7.04
2016/10/17,60,IMS,1,0.296,20.27,0.02,4.28,25,7.1,765,1063.2,268.5,8.12,1003.96,2.537,183,43.9,226.9,621,394,56.2,0.795
2016/10/17,60,IMS,2,3.508,19.21,0.03,4.05,35.9,7.4,764.9,2199.5,234.1,11,895.02,2.473,183,35,218,647,429,61.6,7.46
2016/10/17,70,IMS,1,0.31,20.18,0.02,4.37,25.2,7.5,765,1254.4,193.9,7.51,972.01,2.213,185,40,225,660,435,59.2,0.73
2016/10/17,70,IMS,2,3.517,19.15,0.02,4.19,36.1,7.3,765.1,1925.3,324.3,7.81,899.09,2.581,182,35.5,217.5,675,458,63.4,6.16
2016/10/17,100,IMS,1,0.299,20.44,0.03,4.21,23.2,7.6,765.4,1225.7,206.7,7.34,905.19,2.437,205,24,229,686,457,47,6.01
2016/10/17,100,IMS,2,3.998,19.15,0.03,3.99,22.9,6.9,765.4,1335.7,185.7,8.69,926.62,2.555,216,41.9,257.9,740,482,52.5,5.3
2016/10/17,120,IMS,1,0.305,22.1,0.03,5.01,19.1,6.9,765,990.7,203.3,6.51,862.37,2.436,218,30.2,248.2,736,488,58.6,6.45
2016/10/17,120,IMS,2,5.515,20.1,2.98,3.31,8.2,9,765.7,997.05,169.45,6.97,932.37,7.416,144,202,346,784,438,27.9,54.5
2016/10/17,140,IMS,1,0.3,21.11,0.05,5.12,15.8,8.1,764.9,1230.55,151.35,9.6,990.87,2.516,223,38.9,261.9,700,438,60.5,0.754
2016/10/17,140,IMS,2,5.021,20.38,3.27,3.74,7.5,8.8,765,1432.1,232,7.23,829.87,8.08,103,271,374,817,443,28.5,68.4
2016/10/17,160,IMS,1,0.308,21.09,0.42,6.51,9.7,9.3,765,998.6,173.15,6.95,923.13,3.002,210,37.9,247.9,637,389,45.8,2.05
2016/10/17,160,IMS,2,7.003,20.4,9.81,4.96,2.9,7,765.3,1008.6,217.4,5.51,639.5,12.7,21.2,108,129.2,551,422,8.62,36.1
2016/10/17,180,IMS,1,0.312,20.84,1.35,7.98,6.5,15,764.7,1689.7,311.5,6.34,929.3,4.956,161,41.5,202.5,630,428,19.4,19.2
2016/10/17,180,IMS,2,6.495,20.11,11.08,7.35,2,7.8,765.4,928.7,205.1,5.28,626.69,13.1,9.18,39.8,48.98,712,663,-9999,46.6
2016/10/21,Neuse River at Kinston,RT. 55,1,0.307,19.89,0.03,-7777,8,7.9,755.7,442.6,128.75,4.01,1081.26,4.61,,,0,,0,,
2016/10/24,0,IMS,1,0.302,18.22,0.04,4.64,6.3,6.8,764.9923706,884.3,104.35,9.9,1071.82,4.217,150,46.8,196.8,838,641,70.8,60.5
2016/10/24,0,IMS,2,6.532,18.21,0.04,4.53,6.6,7.5,765.2506104,1039.05,116.3,10.43,1075.52,4.474,149,42.9,191.9,828,636,73,42.9
2016/10/24,20,IMS,1,0.324,18,0.04,3.81,6.8,8.5,765.4193115,1374.8,166,9.66,1161.9,4.786,122,20.3,142.3,718,576,53.5,13.8
2016/10/24,20,IMS,2,3.52,17.99,0.04,3.72,7.1,8.4,765.4804077,1573,185.65,9.89,1175.88,4.612,123,22.1,145.1,725,580,55,21.2
2016/10/24,30,IMS,1,0.324,18.21,0.05,3.73,6,7.3,765.9197388,1209.75,158.95,8.88,1119.25,5.473,117,10.8,127.8,693,565,50.3,14.5
2016/10/24,30,IMS,2,2.487,17.93,0.05,3.58,6.8,7.6,765.9168091,1317.75,165.2,9.3,1097.63,5.393,132,10.5,142.5,694,552,54.8,21.5
2016/10/24,50,IMS,1,0.3,18.18,0.04,4.94,5.4,8,765.5773926,1074.35,133.3,9.4,1151.2,4.23,116,24.8,140.8,720,579,64.8,42.9
2016/10/24,50,IMS,2,2.502,17.9,0.04,4.75,5.9,8.3,765.6358643,1120.2,134.6,9.68,1133.95,4.137,118,36.4,154.4,705,551,61,13.8
2016/10/24,60,IMS,1,0.311,18.75,0.04,4.87,6.4,7.2,766.0900879,1024.9,117.2,10.19,1141.04,3.862,118,34.4,152.4,703,551,59.8,11.9
2016/10/24,60,IMS,2,3,18.08,0.34,4.55,7.8,7.8,766.1741943,981.2,113.4,10.11,1075.14,4.009,116,49.9,165.9,679,513,58.4,8.83
2016/10/24,70,IMS,1,0.311,18.57,0.06,5.33,6.5,7.6,765.7922974,1050.3,115.9,10.56,1116.72,3.372,114,35.5,149.5,717,568,65.6,39.8
2016/10/24,70,IMS,2,2.498,18.36,1.37,3.85,8,7.9,765.7501831,1399.8,176.4,9.26,930.03,8.438,61.9,176,237.9,574,336,26.7,29
2016/10/24,100,IMS,1,0.294,18.42,1.17,7.8,10.5,9.7,766.8275146,1040.35,114.25,10.61,1119.61,4.069,133,77.9,210.9,640,429,53.3,15.5
2016/10/24,100,IMS,2,3.502,19.08,8.6,4.4,4.6,6.2,766.6427002,1022.6,134.6,8.86,867.16,8.923,74.9,158,232.9,743,510,39.9,45
2016/10/24,120,IMS,1,0.3,18.13,1.33,7.97,10.7,8.5,765.5792847,1036.5,117.95,10.25,1030.1,4.042,130,79.2,209.2,672,463,58.4,44.6
2016/10/24,120,IMS,2,5.554,20.31,12.19,3.24,9.3,5.9,765.9738159,1615,219.85,8.57,637.21,14.42,24.9,247,271.9,901,629,26.9,47.7
2016/10/24,140,IMS,1,0.315,18.08,3.19,7.41,8,8.4,765.1882324,1026.2,119.4,10.02,950.05,5.689,108,107,215,670,455,45.7,19.4
2016/10/24,140,IMS,2,4.5,20.27,12.99,3.5,5.3,4.6,765.2631836,996.55,143.7,8.09,590.4,14.71,21.8,218,239.8,884,644,24.9,45.8
2016/10/24,160,IMS,1,0.291,17.86,3.67,8.03,7.3,8.5,764.8225098,933.1,120.6,9.02,924.65,6.169,95.7,99.1,194.8,670,475,45.6,54.3
2016/10/24,160,IMS,2,6.512,20.32,13.28,3.7,8.1,5.4,764.9559937,1406.55,187,8.77,573.22,14.61,29.1,193,222.1,854,632,22.5,46.3
2016/10/24,180,IMS,1,0.272,18.4,6.7,7.81,3.3,7.6,764.3727417,695.1,112.2,7.23,789.14,8.877,56.5,92.5,149,486,337,26.4,32.4
2016/10/24,180,IMS,2,6.008,18.55,8.1,7.57,2.4,7.4,764.7486572,716.9,107.45,7.77,728.85,9.958,60.7,101,161.7,695,533,25.7,50
2016/10/25,Neuse River at Kinston,"King Street, Kinston",1,0.392,17.54,0.07,-7777,22.6,5.1,770.7387899,805.85,141.65,6.64,692.89,6.49,,,0,,0,,
2016/11/1,0,IMS,1,0.312999964,17.36,0.05,6.08,8.6,3.5,770,598.5,95.9,7.27,640.56,6.589,409,50.2,459.2,820,361,38.5,134
2016/11/1,0,IMS,2,5.502999783,17.23,0.05,5.69,9.8,4.3,770.2,669.45,103.1,7.57,619.25,6.887,394,44.3,438.3,748,310,29.9,61.4
2016/11/1,20,IMS,1,0.312999964,17.98,0.06,5.9,6.2,4.4,770,492.6,76.55,7.5,618.17,7.287,409,53.2,462.2,779,317,32.7,62.2
2016/11/1,20,IMS,2,3.502999783,17.9,0.06,5.76,8.1,4.5,770.2,468,84.3,6.51,683.24,7.223,407,51,458,785,327,32.3,61.7
2016/11/1,30,IMS,1,0.300999999,18.56,0.06,6.78,5,5.2,770.8,398,74,6.43,687.68,7.198,425,73.1,498.1,830,332,31.3,64.4
2016/11/1,30,IMS,2,2.994999886,17.48,0.07,6.7,5.1,4.4,770.8,417.8,76.4,6.38,706.84,8.078,414,80.7,494.7,853,358,42.5,120
2016/11/1,50,IMS,1,0.307999969,18.48,0.11,7.52,3.2,5.9,770.5,470.45,89.2,6.15,804.29,6.555,373,78,451,839,388,44.6,104
2016/11/1,50,IMS,2,2.992999792,18.37,1.57,4.57,2.1,6.3,771,455.5,72.75,7.33,884.22,11.11,137,476,613,1050,437,24.6,34.3
2016/11/1,60,IMS,1,0.298999965,18.42,0.66,8.56,1.6,11.7,770.8,614.95,110.85,6.52,1112.63,5.381,171,75.3,246.3,604,358,43.7,77.7
2016/11/1,60,IMS,2,2.994999886,17.98,0.85,8.27,2.1,8.1,770.9,1106.75,216.6,5.96,904.39,12.1,44.4,391,435.4,718,283,20.4,45.6
2016/11/1,70,IMS,1,0.273999989,18.54,0.63,8.68,1.6,12.8,770.6,1118.6,205.9,6.34,1085.46,5.344,191,67.1,258.1,692,434,45.2,76.9
2016/11/1,70,IMS,2,3.011999846,18,0.78,8.46,1.7,9.2,770.8,1244.95,264.75,5.5,854.16,13.22,45.8,451,496.8,757,260,23.6,47
2016/11/1,100,IMS,1,0.294999957,18.65,1.23,9.14,2.1,12.2,770.6,696.85,141.9,5.79,1056.29,4.541,118,41.9,159.9,548,388,38.1,64.2
2016/11/1,100,IMS,2,3.507999897,19.36,7.78,2.21,1.1,6.8,771.2,609.65,143.25,5.17,694.44,13.6,29.3,343,372.3,577,205,15,29.1
2016/11/1,120,IMS,1,0.297999978,18.26,1.75,8.97,2,12.2,770.4,621.8,127.9,5.71,1054.64,4.648,113,51.4,164.4,524,360,38,58.6
2016/11/1,120,IMS,2,5.474999905,19.48,9.53,1.03,2,5.4,770.7,623.45,132.95,5.51,733.01,13.83,36.4,402,438.4,969,531,21.1,49.8
2016/11/1,140,IMS,1,0.298999965,18.43,2.69,8.71,1.8,12.2,770,746.5,169.15,5.23,962,5.705,101,70.9,171.9,560,388,38.1,65.7
2016/11/1,140,IMS,2,5.008999825,19.42,9.5,1.42,5.1,6.4,770.6,998.25,186.45,6.39,656.45,13.37,38.9,378,416.9,868,451,29.6,46.9
2016/11/1,160,IMS,1,0.345999956,18.28,4.88,8.36,1.5,11.6,769.5,805.3,168.35,5.68,840.68,7.52,39.4,48.7,88.1,250,162,16.9,32.1
2016/11/1,160,IMS,2,7.080999851,19.39,9.58,2.35,6,6.7,770.1,1123.55,186.2,7.13,639.41,12.89,27.7,212,239.7,436,196,21.1,27.2
2016/11/1,180,IMS,1,0.331999958,18.18,6.34,8.73,0.6,8.8,768.5,807.05,156.45,6.05,761.16,8.566,33.3,40.2,73.5,287,214,11.3,30.1
2016/11/1,180,IMS,2,6.501999855,18.55,9.86,4.84,3.8,6.9,769.2,989.4,213.5,5.49,678.27,12.76,38.7,94.1,132.8,451,318,17,34.3
2016/11/8,0,IMS,1,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
2016/11/8,0,IMS,2,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
2016/11/8,20,IMS,1,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
2016/11/8,20,IMS,2,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
2016/11/8,30,IMS,1,0.32099998,15.74,0.07,7.52,4.8,3.9,767.1,378.75,62.5,7.07,633.42,6.797,342,56.8,398.8,780,381,34,131
2016/11/8,30,IMS,2,3.008999825,17.19,4.47,1.61,4.8,5.6,767.4,535.35,77.55,8.05,829.21,11.49,135,580,715,1230,515,25.6,51.3
2016/11/8,50,IMS,1,0.315999985,15.81,0.29,8,3.7,4.4,767.3,347.5,63.1,6.45,663.09,6.593,349,78.4,427.4,813,386,31.2,96.1
2016/11/8,50,IMS,2,3.502999783,18.63,6.56,1.24,4.1,6.5,767.7,610.3,102.2,6.97,806.37,12.43,69.2,610,679.2,1180,501,22.4,34
2016/11/8,60,IMS,1,0.309999943,16.48,0.83,9.42,2.6,9.1,767.6,773.2,134.25,6.71,785.56,6.862,297,89,386,740,354,28.7,80.9
2016/11/8,60,IMS,2,3.001999855,15.7,1.38,9.57,2.1,9.6,767.8,565,104.05,6.36,884.39,6.736,272,109,381,815,434,25.6,38.6
2016/11/8,70,IMS,1,0.291999996,16.06,1.44,9.83,2.1,11.1,767.1,494.45,90.95,6.34,899.77,6.408,166,74,240,564,324,22.9,52.2
2016/11/8,70,IMS,2,3.015999794,15.69,1.48,9.28,2,8.9,767.4,911.7,163.9,6.49,858.22,6.937,186,108,294,669,375,26.2,30.6
2016/11/8,100,IMS,1,0.309999943,15.89,2.05,9.91,1.5,13.1,767.4,854.65,161.05,6.19,957.22,6.506,189,90.7,279.7,685,405,20,40.8
2016/11/8,100,IMS,2,3.538999796,16.17,2.7,2.88,2,8.8,767.4,678.15,118.85,6.65,764,13.72,35.7,598,633.7,1090,456,18.3,23.5
2016/11/8,120,IMS,1,0.311999977,16.2,1.59,9.65,1.7,13.1,768,916.5,175.85,6.08,1005.25,5.522,179,74.5,253.5,772,519,25,50.8
2016/11/8,120,IMS,2,5.550999641,18.99,7.79,0.88,1.1,7.2,768,557.85,114.55,5.78,798.77,12.74,52.8,538,590.8,1150,559,33.6,26.7
2016/11/8,140,IMS,1,0.312999964,16.37,2.67,10.02,1,19.5,767.7,1459.85,271.75,6.26,961.14,5.475,109,16.7,125.7,716,590,21.9,73.8
2016/11/8,140,IMS,2,5.013999939,17.36,5.89,4.78,7.4,9.9,767.9,1104.3,185.65,6.93,845.7,8.662,78.2,244,322.2,844,522,27.6,23.8
2016/11/8,160,IMS,1,0.342999995,16.85,5.01,9.1,1.5,18.9,767.9,1440.5,265.4,6.35,857.6,7.444,77.6,62.4,140,654,514,16.4,60.1
2016/11/8,160,IMS,2,7.005999565,16.49,5.83,8.85,4.7,13,767.9,1296.55,219.2,6.95,786.25,8.141,33.5,40.1,73.6,583,509,11.8,49.6
2016/11/8,180,IMS,1,0.395999968,16.46,6.69,9.26,1,11.9,767.5,1018.25,189.25,6.3,767.04,8.736,45.8,35,80.8,433,352,10.3,32
2016/11/8,180,IMS,2,6.507999897,16.25,8.14,9,1.7,11.8,767.7,951.6,198.65,5.67,740.11,10.28,56.1,24.4,80.5,557,477,11.7,46.2
2016/11/15,0,IMS,1,0.296999991,13.5,0.07,8.39,5.9,2.7,758.8,319.45,52.2,7.17,511.69,7.384,738,63.5,801.5,1290,489,33.8,138
2016/11/15,0,IMS,2,5.528999805,12.99,0.07,8.14,7.6,2.4,758.8,373.95,53.15,8.23,508.18,7.368,724,61.6,785.6,1160,374,26.6,136
2016/11/15,20,IMS,1,0.307999969,13.52,0.08,7.73,4.3,3.6,758.9,269.5,44.05,7.17,633.74,8.252,642,65.9,707.9,1130,422,23.2,58.7
2016/11/15,20,IMS,2,3.511999846,12.89,0.08,7.51,4.7,3.7,759,263.75,40.2,7.65,611.44,8.277,637,63.3,700.3,1110,410,23.9,67.2
2016/11/15,30,IMS,1,0.302999973,14.14,0.44,8.7,3.6,5.1,759.4,325.5,52.05,7.34,674.4,8.7,493,96.7,589.7,996,406,30,85.1
2016/11/15,30,IMS,2,3.502999783,14.11,0.66,8.1,3.2,5.5,759.5,285.35,37.65,8.87,829.64,10.11,368,111,479,855,376,37.3,83.1
2016/11/15,50,IMS,1,0.307999969,14.4,0.9,9.47,2.8,6.5,759.3,398.8,66.55,6.99,739.53,8.109,311,109,420,771,351,28.4,53.8
2016/11/15,50,IMS,2,4.008999825,13.75,2,8.67,4.8,7.9,759.5,604.45,93.8,7.51,803.98,7.895,204,128,332,652,320,27.1,44.7
2016/11/15,60,IMS,1,0.300999999,14.54,1.9,10.48,3.1,15.7,759.2,1291.5,222.8,6.74,777.87,7.297,173,82.2,255.2,570,315,19.3,51.6
2016/11/15,60,IMS,2,3.010999918,14.07,2.21,10.12,3.1,10.6,759.5,848.55,129.9,7.67,797.55,7.281,206,95.5,301.5,642,341,19.2,44.6
2016/11/15,70,IMS,1,0.291999996,14.25,2.18,10.31,2.8,12.4,759,1058.2,166.7,7.39,824.9,7.161,177,87.4,264.4,584,320,18.9,44.6
2016/11/15,70,IMS,2,3.03399992,14.05,2.38,10.14,3.5,12.3,759,878.65,140.4,7.3,858.3,7.165,233,86.7,319.7,756,436,18.8,75.3
2016/11/15,100,IMS,1,0.316999972,14.36,2.85,10.27,1.9,14.6,759,1428,196.25,8.55,852.35,7.027,94.6,71,165.6,402,236,10.9,26.1
2016/11/15,100,IMS,2,3.529999971,14.11,2.85,9.98,2.4,13,759.3,900.5,160.6,6.53,908.65,7.241,125,84.7,209.7,482,272,12,40.7
2016/11/15,120,IMS,1,0.290999949,14.37,2.97,10.03,2,13.8,759.3,1179.75,219.2,6.3,968.92,6.434,117,55.7,172.7,460,287,15.2,71.1
2016/11/15,120,IMS,2,5.504999638,14.39,3.21,9.5,3.6,14.2,759.3,1103.25,183,7.03,961.75,6.771,84.5,49.5,134,407,273,10.7,24.5
2016/11/15,140,IMS,1,0.290999949,14.24,3.35,10.07,1.3,16.3,759.2,1077.95,208.85,6,935.31,6.274,74.3,29.7,104,431,327,12.2,40.2
2016/11/15,140,IMS,2,4.477999687,14.35,3.8,9.76,1.3,13.4,759.4,936.8,168.5,6.48,924.87,6.784,84.1,33.5,117.6,524,406,9.72,30.6
2016/11/15,160,IMS,1,0.306999981,14.35,5.25,9.96,0.8,19,759.2,1280.55,246.45,6.05,830.1,7.468,34.8,16.5,51.3,380,329,4.8,35
2016/11/15,160,IMS,2,7.005999565,15.2,15.73,4.14,2.2,8.9,759.5,994.1,169.55,6.88,645.05,15.18,19.8,183,202.8,525,322,22.6,37
2016/11/15,180,IMS,1,0.334999979,14.25,7.2,10.18,0.6,17,759,1329.6,253.3,6.12,752.88,8.918,4.05,21.5,25.55,445,419,2.78,46.2
2016/11/15,180,IMS,2,6.004999638,14.27,9.2,9.3,1.3,9.2,759.5,926.85,166.95,6.47,656.84,11.85,2.59,30.1,32.69,258,225,4.95,21.2
2016/11/28,0,IMS,1,0.299999952,11.88,0.08,9.36,5.2,2.8,765.1,308.05,49.5,7.3,478.71,7.512,1010,59.4,1069.4,1410,341,36.9,155
2016/11/28,0,IMS,2,5.514999866,11.58,0.08,9.06,6.1,2.6,765.1,345.15,50.75,7.93,437.79,7.937,970,59.1,1029.1,1330,301,37.2,158
2016/11/28,20,IMS,1,0.304999948,11.78,0.09,9.41,4.4,3.8,765.4,333.9,55.6,7.06,520.41,9.146,956,86.5,1042.5,1370,328,34.8,153
2016/11/28,20,IMS,2,3.524999857,11.7,0.09,9.27,4.5,3.2,765.3,299.2,45.55,7.66,537.76,9.002,953,83.9,1036.9,1350,313,37.9,160
2016/11/28,30,IMS,1,0.300999999,11.9,0.18,9.97,3.7,5,765.7,499.7,101.25,5.8,605.32,9.812,871,69.1,940.1,1330,390,36,147
2016/11/28,30,IMS,2,3.004999876,12.58,0.94,8.95,3.5,8.6,765.8,505.15,89.5,6.58,720.95,10.95,393,73.2,466.2,765,299,38.8,84.9
2016/11/28,50,IMS,1,0.302999973,12.33,0.91,10.66,3,8.9,766,915.9,150.7,7.09,685.5,9.608,549,63.4,612.4,976,364,28.9,98.8
2016/11/28,50,IMS,2,3.5,12.57,3.08,9.11,4.8,20.9,765.9,1455.8,268.65,6.32,908.53,9.061,121,56.6,177.6,485,307,5.9,41.6
2016/11/28,60,IMS,1,0.294999957,11.96,2.04,12.44,3.4,22.8,766.3,2062.4,340.25,7.07,775.52,8.321,131,4.44,135.44,396,261,14.2,94.1
2016/11/28,60,IMS,2,3.02699995,13.42,7.44,6.66,2.6,12.8,766.2,1214.4,219.4,6.46,869.66,11.2,40.1,70.1,110.2,520,410,6.83,54.1
2016/11/28,70,IMS,1,0.299999952,11.69,2.42,12.52,3.3,23.5,766.4,2065,348.5,6.92,769.36,7.917,99.4,7.79,107.19,356,249,11.8,92.7
2016/11/28,70,IMS,2,3.002999783,13.34,7.41,7,3.7,13.2,766.4,1263.45,227.85,6.47,738.63,11.11,18.8,46.5,65.3,298,233,6.22,30
2016/11/28,100,IMS,1,0.300999999,12.25,3.26,13.09,3,31.8,766.8,2949.95,480.85,7.15,807.98,7.565,25.5,6.68,32.18,254,222,7.83,72.2
2016/11/28,100,IMS,2,3.508999825,13.63,8.59,7.1,1.4,10.9,766.7,1160.3,215.55,6.28,798.56,12.05,4.44,38.7,43.14,271,228,5.39,22
2016/11/28,120,IMS,1,0.299999952,12.05,3.54,12.51,2.9,29.5,767.1,2013.2,356.8,6.58,752.7,7.491,26.2,5.49,31.69,316,284,8.56,70.1
2016/11/28,120,IMS,2,5.494999886,13.77,10.13,6.35,3.9,9.6,767.2,1279.45,203.15,7.35,692.31,13.15,6.18,59.7,65.88,351,285,10.9,29.1
2016/11/28,140,IMS,1,0.308999956,12.04,4.49,11.95,2.3,22.3,767,1825.15,330.55,6.44,907.45,8.08,14.2,6.77,20.97,253,232,7.41,58.6
2016/11/28,140,IMS,2,4.532999992,13.31,10.67,7.63,1.3,8.5,767.3,875.45,157.8,6.48,677.16,13.23,6.76,34.9,41.66,413,371,5.5,43.2
2016/11/28,160,IMS,1,0.304999948,12.36,5.95,11.7,1.7,19,767.2,2050.65,361.9,6.6,822.65,8.888,-9999,5.74,5.74,280,274,6.98,45.3
2016/11/28,160,IMS,2,6.509999752,13.04,11.03,7.74,0.6,8,767,745.55,139.65,6.23,664.86,13.31,4.84,29.1,33.94,381,347,5.45,40.3
2016/11/28,180,IMS,1,0.301999986,12.25,8.12,10.6,0.9,15.3,766.7,1548.1,274.7,6.57,768.97,10.13,-9999,10.5,10.5,395,385,4.58,47.6
2016/11/28,180,IMS,2,6.016999722,12.54,11.26,9.29,0.5,9.1,767.3,799.5,145.95,6.39,666.38,13.32,-9999,7.74,7.74,199,191,3.99,18.3
2016/12/13,0,IMS,1,0.297999978,9.56,0.07,10.12,5.5,3.6,761.9,297.6,60.05,5.76,547.12,6.218,665,36.5,701.5,1100,399,40.9,126
2016/12/13,0,IMS,2,6.506999969,9.51,0.07,9.99,5.2,3.6,762,230.9,41.2,6.53,587.79,6.255,665,42.5,707.5,1100,393,35.9,115
2016/12/13,20,IMS,1,0.298999965,9.77,0.09,9.55,3.9,3.4,762.4,318.6,49.65,7.48,587.64,7.701,673,48.3,721.3,1130,409,45.6,132
2016/12/13,20,IMS,2,3.503999949,9.76,0.09,9.43,4.2,3.2,762.3,215.3,53.3,4.71,610.36,7.735,677,73.6,750.6,1130,379,40.8,120
2016/12/13,30,IMS,1,0.312999964,11.09,0.31,9.88,3.3,5.7,762,445.35,86.7,5.99,580.44,9.386,687,70.7,757.7,1130,372,35.2,119
2016/12/13,30,IMS,2,3.014999866,11.39,1.65,8.74,4,8.9,762.2,854.25,133.1,7.49,634.73,12.58,323,85.9,408.9,677,268,47.7,81.5
2016/12/13,50,IMS,1,0.301999986,11.01,1.47,10.66,2.2,11.6,762.2,860.4,179.05,5.6,583.26,11.41,432,60.4,492.4,832,340,27.9,88.1
2016/12/13,50,IMS,2,3.497999907,10.84,4.04,10.26,4.7,31.2,762.2,2000.15,392.55,5.94,710.95,10.43,87.7,13.8,101.5,395,294,9.25,64.2
2016/12/13,60,IMS,1,0.315999985,10.58,3.89,11.77,1.7,26.2,763.1,1854.7,364.15,5.93,675.25,10.25,187,10.1,197.1,642,445,9.66,77.2
2016/12/13,60,IMS,2,3.008999825,10.87,4.69,10.13,1.6,20.1,763.1,1473.5,290.15,5.92,677,10.66,62.9,35.6,98.5,435,337,6.81,50.1
2016/12/13,70,IMS,1,0.280999959,10.51,4.28,11.48,1.6,24.8,763.7,1560.05,321.35,5.66,680.5,10.22,105,22.7,127.7,494,366,7.62,64.5
2016/12/13,70,IMS,2,3.00999999,10.68,4.51,11.22,1.4,19.2,763.6,1507.6,316.55,5.56,698.64,10.65,63.1,67.2,130.3,421,291,4.74,51.6
2016/12/13,100,IMS,1,0.312999964,10.79,5.65,10.91,1.1,20.1,763.6,1699.85,347.9,5.7,710.85,10.23,9.36,9.06,18.42,352,334,8.96,42.7
2016/12/13,100,IMS,2,3.510999918,11.34,6.17,10.09,0.8,11.9,763.9,1007.15,204.25,5.76,682.45,11.01,6,38.2,44.2,474,430,4.02,48
2016/12/13,120,IMS,1,0.284999967,10.93,6.12,10.69,1,19,763.6,1579.9,333.2,5.53,717.91,10.14,-9999,7.68,7.68,270,262,6.37,31.5
2016/12/13,120,IMS,2,5.5,11.56,8.1,7.96,2.9,12.7,763.7,1224.95,228.85,6.24,715.86,11.61,-9999,16.8,16.8,339,322,4.81,35.5
2016/12/13,140,IMS,1,0.295999944,10.97,6.76,10.56,0.6,17,764.1,1525.3,314.9,5.65,737.32,10.48,-9999,5.32,5.32,450,445,5.2,49.5
